Id,SalePrice
1912,205248.86
1913,137616.02
1914,67925.555
1915,318523.28
1916,66839.516
1917,254597.05
1918,122134.45
1919,147403.8
1920,144517.02
1921,378119.94
1922,262617.44
1923,197148.81
1924,187723.31
1925,197019.52
1926,359478.6
1927,133620.33
1928,155133.64
1929,120713.71
1930,112535.34
1931,125626.836
1932,123368.63
1933,160837.61
1934,179189.95
1935,159621.3
1936,175841.12
1937,167960.69
1938,156495.56
1939,211579.86
1940,181226.98
1941,170588.7
1942,188532.42
1943,178188.66
1944,269129.5
1945,368637.8
1946,135529.03
1947,299079.9
1948,152995.33
1949,215860.95
1950,174048.33
1951,235779.5
1952,209268.69
1953,148873.47
1954,185648.52
1955,125532.7
1956,255021.98
1957,160010.45
1958,275725.22
1959,127879.66
1960,106170.16
1961,115387.11
1962,85535.22
1963,93915.39
1964,95655.445
1965,136301.4
1966,136673.61
1967,250154.98
1968,398160.9
1969,337027.12
1970,430175.0
1971,384900.25
1972,308713.66
1973,283241.53
1974,272872.9
1975,318545.84
1976,259328.8
1977,347583.0
1978,356423.9
1979,290011.4
1980,179477.02
1981,264282.38
1982,198223.86
1983,189112.25
1984,160332.28
1985,187333.52
1986,181814.86
1987,164006.9
1988,173749.31
1989,189322.14
1990,202737.1
1991,191073.25
1992,198478.78
1993,157495.25
1994,243318.17
1995,178142.03
1996,246474.56
1997,278279.44
1998,318211.22
1999,241131.81
2000,286738.1
2001,255063.56
2002,212175.34
2003,246849.8
2004,231596.38
2005,221088.97
2006,235198.64
2007,241854.06
2008,179540.31
2009,179191.05
2010,183388.56
2011,136318.06
2012,168952.97
2013,177967.78
2014,182845.67
2015,197190.44
2016,180599.22
2017,190599.86
2018,116687.414
2019,125299.734
2020,111942.28
2021,104550.48
2022,172260.16
2023,137736.03
2024,213632.88
2025,346078.5
2026,160970.86
2027,138170.44
2028,152678.6
2029,160727.34
2030,240591.88
2031,203764.08
2032,243482.5
2033,242855.14
2034,146305.25
2035,193346.4
2036,192424.52
2037,207645.28
2038,238929.6
2039,221474.72
2040,363544.66
2041,253261.31
2042,189494.52
2043,155174.42
2044,149291.94
2045,182387.25
2046,120659.92
2047,148779.2
2048,135318.86
2049,122901.69
2050,164789.62
2051,98234.734
2052,128251.67
2053,137483.67
2054,85708.484
2055,144146.34
2056,115868.89
2057,124911.65
2058,209606.42
2059,118662.26
2060,157797.11
2061,172556.05
2062,125106.64
2063,109131.97
2064,123113.86
2065,103926.47
2066,155753.62
2067,106593.695
2068,120229.08
2069,83848.664
2070,112363.21
2071,82757.35
2072,118788.516
2073,128486.35
2074,165448.77
2075,136999.11
2076,116662.516
2077,134992.1
2078,127812.914
2079,126683.59
2080,108027.18
2081,117367.086
2082,108458.43
2083,141931.4
2084,108234.18
2085,118067.98
2086,94868.5
2087,125496.695
2088,92016.81
2089,96381.36
2090,125033.984
2091,115306.48
2092,127832.234
2093,126665.1
2094,123211.68
2095,131208.17
2096,85662.69
2097,93838.484
2098,145632.73
2099,58023.07
2100,96092.79
2101,117555.59
2102,121330.61
2103,107230.41
2104,124688.555
2105,118287.67
2106,85194.36
2107,229123.7
2108,112793.93
2109,111414.0
2110,122003.195
2111,129630.8
2112,127707.78
2113,104557.74
2114,94471.03
2115,134663.83
2116,118571.35
2117,139201.06
2118,108316.53
2119,98700.5
2120,101489.914
2121,85178.586
2122,96503.18
2123,82515.41
2124,164980.11
2125,123051.16
2126,163148.66
2127,147858.7
2128,122616.3
2129,98007.21
2130,128960.7
2131,152541.06
2132,117881.19
2133,114886.79
2134,114559.24
2135,84509.56
2136,66808.19
2137,103013.38
2138,126362.81
2139,137079.64
2140,125375.89
2141,127071.39
2142,114889.375
2143,129625.81
2144,97897.28
2145,128808.66
2146,147036.67
2147,135606.47
2148,122703.5
2149,130407.01
2150,196104.44
2151,105478.38
2152,194969.69
2153,151184.0
2154,101010.0
2155,123835.33
2156,231827.19
2157,208378.6
2158,217596.73
2159,207261.83
2160,154583.81
2161,251765.2
2162,324598.5
2163,273504.44
2164,232610.81
2165,169492.86
2166,126203.54
2167,189949.6
2168,195220.22
2169,185647.06
2170,197057.89
2171,136977.77
2172,123208.14
2173,146037.94
2174,231710.78
2175,259558.53
2176,313294.94
2177,233116.67
2178,219768.8
2179,128396.016
2180,190781.78
2181,182716.3
2182,210597.03
2183,177572.33
2184,128301.43
2185,114519.836
2186,135971.08
2187,135946.14
2188,149027.08
2189,174539.66
2190,67185.76
2191,76931.13
2192,88014.766
2193,98171.64
2194,98590.54
2195,108087.46
2196,103458.82
2197,103586.08
2198,147618.64
2199,153735.67
2200,117537.04
2201,130250.72
2202,190000.14
2203,156312.44
2204,161027.95
2205,105698.06
2206,128679.79
2207,168582.75
2208,218653.56
2209,166567.45
2210,116599.19
2211,112374.8
2212,112099.734
2213,100555.055
2214,133347.45
2215,107205.84
2216,133950.39
2217,67836.04
2218,81631.9
2219,78777.35
2220,90029.23
2221,328024.9
2222,230767.66
2223,240531.0
2224,212048.36
2225,126389.46
2226,183946.33
2227,191527.03
2228,240358.22
2229,231855.62
2230,144676.5
2231,196952.56
2232,179996.33
2233,162281.8
2234,239478.98
2235,203143.25
2236,272399.44
2237,302143.75
2238,179431.38
2239,98842.516
2240,157835.48
2241,138907.27
2242,121722.15
2243,112108.016
2244,88026.195
2245,85969.51
2246,131038.41
2247,87246.53
2248,107576.3
2249,111871.82
2250,122515.414
2251,114620.34
2252,166309.72
2253,151527.92
2254,176275.52
2255,197548.81
2256,182904.1
2257,191876.2
2258,162078.84
2259,170392.23
2260,142373.92
2261,171302.56
2262,193873.89
2263,305921.4
2264,364655.22
2265,158893.28
2266,258279.75
2267,368598.78
2268,334874.66
2269,151726.44
2270,166158.11
2271,209250.6
2272,186469.55
2273,149939.47
2274,167483.56
2275,150267.66
2276,167270.02
2277,192172.2
2278,148966.89
2279,123962.95
2280,110039.08
2281,151025.36
2282,158853.19
2283,86817.875
2284,100295.6
2285,135618.36
2286,127866.836
2287,280303.0
2288,248215.86
2289,326965.53
2290,422532.47
2291,293021.12
2292,384183.72
2293,414658.03
2294,365208.5
2295,426207.75
2296,264005.66
2297,287204.8
2298,218443.45
2299,367905.97
2300,265772.44
2301,236545.66
2302,222468.97
2303,235202.86
2304,235150.98
2305,159712.45
2306,159265.67
2307,179908.61
2308,193011.66
2309,242955.9
2310,190439.45
2311,174647.42
2312,171193.4
2313,178270.75
2314,163072.38
2315,178496.06
2316,195651.73
2317,162775.52
2318,174559.5
2319,165781.22
2320,168783.53
2321,207591.69
2322,154879.66
2323,158431.88
2324,145405.78
2325,201086.39
2326,150327.3
2327,198436.83
2328,216641.33
2329,177947.9
2330,166497.44
2331,332242.06
2332,370120.75
2333,287500.38
2334,247840.6
2335,245690.47
2336,295680.94
2337,190150.78
2338,261122.92
2339,220261.14
2340,388659.8
2341,203092.55
2342,233995.95
2343,207977.94
2344,207120.67
2345,240256.84
2346,213619.4
2347,175518.77
2348,234794.06
2349,161367.75
2350,242425.84
2351,228539.98
2352,229726.73
2353,227200.89
2354,124442.92
2355,137612.48
2356,129755.19
2357,188277.08
2358,192688.97
2359,103894.91
2360,104647.94
2361,132569.78
2362,251666.89
2363,128018.59
2364,130122.89
2365,204977.8
2366,185172.97
2367,207324.19
2368,185702.47
2369,201641.22
2370,160804.19
2371,161410.81
2372,171612.45
2373,255098.8
2374,249342.4
2375,236294.12
2376,217027.95
2377,293451.56
2378,134016.12
2379,183218.39
2380,129611.22
2381,147373.83
2382,189911.12
2383,197575.33
2384,230820.33
2385,147730.4
2386,131711.5
2387,122926.24
2388,86422.23
2389,117898.766
2390,130923.086
2391,130380.55
2392,111356.78
2393,152751.28
2394,141258.23
2395,191043.34
2396,141357.44
2397,198985.52
2398,119111.55
2399,51786.938
2400,58769.926
2401,106972.664
2402,130820.13
2403,120972.65
2404,135978.1
2405,152345.2
2406,127972.016
2407,129270.43
2408,129546.19
2409,118901.7
2410,165886.77
2411,119671.27
2412,130798.38
2413,130730.74
2414,124009.164
2415,117110.86
2416,122667.69
2417,122578.0
2418,120072.016
2419,114275.81
2420,118992.65
2421,140474.19
2422,118364.27
2423,111813.69
2424,145661.25
2425,193517.45
2426,110772.67
2427,141395.66
2428,155585.8
2429,98226.51
2430,124083.39
2431,95028.76
2432,131879.92
2433,127356.79
2434,121075.65
2435,130774.44
2436,102079.89
2437,106855.33
2438,117048.945
2439,117699.23
2440,123269.12
2441,98801.62
2442,96766.13
2443,113340.45
2444,124415.13
2445,88270.3
2446,124076.01
2447,182138.22
2448,124815.55
2449,103462.414
2450,149322.86
2451,119665.29
2452,186811.05
2453,98255.64
2454,102902.5
2455,106858.83
2456,146096.19
2457,112859.23
2458,103341.984
2459,99604.8
2460,132031.31
2461,111859.48
2462,117797.89
2463,110345.055
2464,189531.47
2465,128881.34
2466,106823.55
2467,128102.68
2468,80181.45
2469,82622.39
2470,171897.22
2471,182551.1
2472,186566.28
2473,108828.24
2474,89780.15
2475,199523.67
2476,95734.68
2477,121815.67
2478,152616.55
2479,92509.195
2480,135331.08
2481,100778.11
2482,128231.25
2483,108288.945
2484,120760.78
2485,118238.29
2486,141563.61
2487,183358.6
2488,134658.5
2489,142917.11
2490,129782.83
2491,86260.88
2492,168027.25
2493,125528.8
2494,152551.88
2495,95524.625
2496,207066.27
2497,149860.75
2498,113771.46
2499,89741.34
2500,111424.805
2501,128066.82
2502,128440.055
2503,93259.09
2504,182394.61
2505,197058.27
2506,257093.44
2507,291708.06
2508,257093.44
2509,214815.0
2510,221972.56
2511,172289.89
2512,190637.72
2513,199341.33
2514,207884.66
2515,131788.67
2516,143594.52
2517,121035.375
2518,117159.28
2519,212362.34
2520,193955.5
2521,185560.39
2522,202238.48
2523,120662.69
2524,132501.08
2525,131020.305
2526,119452.766
2527,100194.75
2528,115245.4
2529,127291.305
2530,114050.875
2531,218794.27
2532,206638.1
2533,182971.67
2534,219003.19
2535,295021.8
2536,212218.92
2537,206499.16
2538,161318.47
2539,172564.05
2540,157168.88
2541,174184.03
2542,156393.92
2543,116089.53
2544,127217.05
2545,128857.05
2546,137354.97
2547,130121.086
2548,134183.61
2549,145120.31
2550,182229.11
2551,129051.305
2552,119775.336
2553,73989.91
2554,103951.02
2555,109514.65
2556,98798.15
2557,100679.734
2558,133266.8
2559,131457.42
2560,116788.305
2561,111656.836
2562,122708.69
2563,135433.39
2564,178417.86
2565,114277.586
2566,130989.836
2567,121106.8
2568,175314.9
2569,176687.3
2570,115760.21
2571,154840.58
2572,162543.81
2573,183339.81
2574,229777.48
2575,123598.98
2576,117069.734
2577,147586.3
2578,90346.08
2579,60176.42
2580,121258.2
2581,123407.04
2582,105398.92
2583,272936.34
2584,149496.66
2585,170269.9
2586,164661.4
2587,188683.11
2588,134453.69
2589,134645.45
2590,196000.3
2591,210450.73
2592,205877.64
2593,230043.6
2594,168672.66
2595,187323.45
2596,309879.47
2597,177695.94
2598,256019.7
2599,220228.03
2600,144204.5
2601,130358.59
2602,80153.45
2603,83929.234
2604,79773.26
2605,77284.29
2606,127283.5
2607,173708.06
2608,192507.67
2609,152519.9
2610,106508.266
2611,137832.84
2612,136624.78
2613,113432.19
2614,110458.0
2615,139795.44
2616,130727.36
2617,162161.86
2618,189027.52
2619,178771.39
2620,177204.98
2621,169645.89
2622,179636.12
2623,252718.39
2624,262417.38
2625,295961.4
2626,153636.95
2627,157659.52
2628,390900.84
2629,430496.88
2630,316071.44
2631,393519.94
2632,384258.75
2633,291773.9
2634,359339.06
2635,139145.72
2636,181465.52
2637,146497.88
2638,217742.33
2639,182832.48
2640,136159.33
2641,97993.68
2642,178263.94
2643,115410.97
2644,120513.72
2645,87410.91
2646,81770.2
2647,84549.07
2648,133224.64
2649,130266.93
2650,131915.73
2651,138388.58
2652,382979.4
2653,226954.83
2654,200158.64
2655,355134.94
2656,302641.6
2657,321452.4
2658,243771.75
2659,284422.0
2660,329362.2
2661,281980.9
2662,351956.97
2663,256529.3
2664,245804.06
2665,267862.72
2666,241468.4
2667,155239.0
2668,179579.1
2669,152233.2
2670,276008.53
2671,181742.44
2672,171348.42
2673,192914.6
2674,181028.86
2675,151364.61
2676,184800.75
2677,193219.58
2678,241485.92
2679,263844.34
2680,277290.47
2681,377255.44
2682,332918.44
2683,465881.12
2684,295856.66
2685,341412.03
2686,241630.88
2687,319656.47
2688,220789.77
2689,212527.22
2690,355230.6
2691,185039.03
2692,127103.125
2693,184973.0
2694,119379.93
2695,195442.38
2696,183947.0
2697,175751.16
2698,186496.02
2699,167550.14
2700,155911.02
2701,128296.94
2702,117834.2
2703,133372.3
2704,129533.66
2705,121719.945
2706,111294.8
2707,119564.945
2708,131132.5
2709,104908.09
2710,120390.26
2711,220328.12
2712,308545.5
2713,141178.19
2714,138614.92
2715,161369.75
2716,137476.38
2717,171367.66
2718,202092.5
2719,138410.12
2720,155216.0
2721,132978.45
2722,147000.55
2723,137867.55
2724,121232.3
2725,128906.945
2726,129248.125
2727,156475.45
2728,154121.44
2729,151045.92
2730,130054.42
2731,116399.46
2732,116069.48
2733,161952.86
2734,120847.44
2735,125906.77
2736,144120.27
2737,113136.805
2738,126284.484
2739,152598.38
2740,134627.97
2741,135063.83
2742,143120.08
2743,136065.75
2744,136740.05
2745,116876.02
2746,129223.33
2747,158787.73
2748,113305.89
2749,122742.06
2750,119489.74
2751,120134.76
2752,188108.25
2753,147706.9
2754,179470.52
2755,126587.586
2756,85863.836
2757,76486.13
2758,88358.5
2759,152892.4
2760,132790.5
2761,138351.38
2762,136405.5
2763,193384.34
2764,135784.42
2765,236538.88
2766,130006.51
2767,87532.69
2768,115794.7
2769,114535.336
2770,146169.1
2771,115546.95
2772,118223.66
2773,142053.19
2774,125264.46
2775,130261.16
2776,145745.14
2777,135150.08
2778,103501.54
2779,114552.91
2780,101445.89
2781,98539.1
2782,92362.76
2783,100661.1
2784,117506.3
2785,129512.2
2786,73669.8
2787,121458.72
2788,85861.45
2789,168697.69
2790,85220.375
2791,111454.74
2792,62908.043
2793,161931.9
2794,87620.17
2795,103140.445
2796,98399.78
2797,194270.1
2798,112752.97
2799,113304.48
2800,78726.08
2801,108370.69
2802,119906.516
2803,140477.47
2804,136790.14
2805,92913.37
2806,77416.04
2807,141073.47
2808,135189.08
2809,127973.31
2810,121928.39
2811,144497.72
2812,133004.55
2813,126056.984
2814,134981.05
2815,93824.25
2816,199803.4
2817,124340.85
2818,124303.54
2819,136130.61
2820,124448.63
2821,103891.82
2822,188462.47
2823,203745.89
2824,163674.56
2825,122618.695
2826,118552.75
2827,136078.97
2828,199078.52
2829,173290.47
2830,228892.31
2831,173739.11
2832,226333.22
2833,252989.77
2834,194865.47
2835,200838.92
2836,178535.47
2837,150999.48
2838,121110.164
2839,166967.17
2840,184514.19
2841,198391.67
2842,209244.44
2843,139120.61
2844,141510.95
2845,114700.59
2846,200241.77
2847,184028.7
2848,221051.52
2849,189052.66
2850,283608.78
2851,220801.42
2852,223876.23
2853,210519.33
2854,129473.92
2855,190832.73
2856,185763.5
2857,174595.81
2858,184031.98
2859,130538.26
2860,108864.7
2861,115720.875
2862,176931.1
2863,108536.37
2864,248237.83
2865,127669.59
2866,124637.984
2867,94070.24
2868,102647.734
2869,102465.09
2870,141389.27
2871,95841.164
2872,55073.918
2873,95579.24
2874,136940.06
2875,104833.6
2876,150478.0
2877,140349.94
2878,171361.61
2879,129370.33
2880,100512.83
2881,145860.08
2882,145601.2
2883,175070.1
2884,182619.06
2885,180558.66
2886,173509.08
2887,100914.99
2888,120299.13
2889,68418.516
2890,90361.836
2891,140768.56
2892,66756.625
2893,89539.695
2894,59543.76
2895,332705.4
2896,292533.06
2897,194716.75
2898,139307.67
2899,204853.58
2900,150456.9
2901,214564.88
2902,176930.97
2903,334189.34
2904,294815.75
2905,99473.914
2906,175488.2
2907,100793.805
2908,123778.67
2909,114438.89
2910,76496.055
2911,81223.42
2912,141771.16
2913,83974.61
2914,77182.12
2915,79940.36
2916,82165.56
2917,150588.45
2918,109639.35
2919,207000.67
