Id,SalePrice
1702,253998.35555555555
1703,251583.46666666667
1704,297857.1222222222
1705,242926.22222222222
1706,378345.63333333336
1707,215539.1888888889
1708,211503.96666666667
1709,271386.02222222224
1710,233953.07777777777
1711,270950.65555555554
1712,232922.55555555556
1713,242300.3777777778
1714,218773.61111111112
1715,201045.0
1716,189023.52222222224
1717,168743.01111111112
1718,135053.5
1719,206063.46666666667
1720,246620.7111111111
1721,169337.33333333334
1722,121136.11111111111
1723,149730.05555555556
1724,216402.5
1725,229936.77777777778
1726,181229.3
1727,170598.27777777778
1728,184180.72222222222
1729,160291.22222222222
1730,161461.0888888889
1731,124247.22222222222
1732,134193.7
1733,126944.44444444444
1734,129805.55555555556
1735,132372.77777777778
1736,116661.11111111111
1737,349153.4111111111
1738,216814.36666666667
1739,270175.97777777776
1740,188523.27777777778
1741,182482.52222222224
1742,168561.47777777776
1743,168369.2
1744,320238.26666666666
1745,236625.95555555556
1746,262406.63333333336
1747,211199.48888888888
1748,194692.44444444444
1749,156400.55555555556
1750,146687.77777777778
1751,227241.33333333334
1752,121572.77777777778
1753,146631.61111111112
1754,209350.66666666666
1755,162883.3
1756,125245.55555555556
1757,120996.38888888889
1758,145095.55555555556
1759,174533.38888888888
1760,159712.76666666666
1761,151207.77777777778
1762,170352.77777777778
1763,162170.55555555556
1764,118621.11111111111
1765,182356.66666666666
1766,167418.88888888888
1767,211680.4
1768,137665.0
1769,155747.0
1770,138499.22222222222
1771,133137.77777777778
1772,139993.05555555556
1773,132902.77777777778
1774,125149.16666666667
1775,133250.27777777778
1776,123967.27777777778
1777,116536.94444444444
1778,131745.44444444444
1779,119967.77777777778
1780,178093.75555555554
1781,126986.94444444444
1782,101286.11111111111
1783,133176.4
1784,101197.22222222222
1785,118324.44444444444
1786,152331.98888888888
1787,175163.7888888889
1788,61772.22222222222
1789,104835.04444444444
1790,94418.88888888889
1791,167610.83333333334
1792,154312.77777777778
1793,140197.77777777778
1794,144831.66666666666
1795,139326.66666666666
1796,127927.57777777778
1797,116622.26666666666
1798,124038.61111111111
1799,117849.16666666667
1800,120706.66666666667
1801,129676.52222222222
1802,155150.43333333332
1803,153296.0
1804,142739.47777777776
1805,131687.22222222222
1806,111574.9
1807,147535.0
1808,126954.44444444444
1809,127079.06666666667
1810,149462.77777777778
1811,111101.52222222222
1812,116028.8
1813,118332.26666666666
1814,105012.77777777778
1815,72529.44444444444
1816,106698.88888888889
1817,122122.07777777778
1818,142831.52222222224
1819,114183.13333333333
1820,77016.66666666667
1821,128802.08888888889
1822,151754.64444444445
1823,65428.88888888889
1824,134806.38888888888
1825,141772.65555555557
1826,102262.22222222222
1827,115383.33333333333
1828,138148.33333333334
1829,120621.94444444444
1830,153155.55555555556
1831,161887.22222222222
1832,110221.48888888888
1833,143636.11111111112
1834,131532.75555555554
1835,160757.66666666666
1836,140237.24444444446
1837,99177.77777777778
1838,131203.3777777778
1839,87971.11111111111
1840,159629.85555555555
1841,148049.05555555556
1842,94615.55555555556
1843,135945.0
1844,142500.27777777778
1845,151032.32222222222
1846,147567.96666666667
1847,156073.1888888889
1848,66270.0
1849,115445.54444444444
1850,127786.94444444444
1851,156321.9
1852,125969.72222222222
1853,129614.22222222222
1854,166118.54444444444
1855,155450.0
1856,218899.16666666666
1857,171489.73333333334
1858,139087.73333333334
1859,127789.58888888889
1860,154940.47777777776
1861,127789.58888888889
1862,282206.97777777776
1863,278676.7444444444
1864,278676.7444444444
1865,330410.43333333335
1866,325991.14444444445
1867,253144.61111111112
1868,299053.0111111111
1869,193132.66666666666
1870,256896.6222222222
1871,257065.9111111111
1872,168975.66666666666
1873,235321.14444444445
1874,134682.77777777778
1875,204986.56666666668
1876,190143.88888888888
1877,205781.44444444444
1878,212566.34444444443
1879,131738.44444444444
1880,137258.66666666666
1881,237485.2888888889
1882,262563.55555555556
1883,196928.51111111112
1884,220829.5888888889
1885,268012.6
1886,306514.1111111111
1887,187754.5
1888,295828.4222222222
1889,163398.0
1890,129715.27777777778
1891,144666.13333333333
1892,109634.44444444444
1893,134185.27777777778
1894,124361.05555555556
1895,152275.0
1896,120017.77777777778
1897,111745.0
1898,107272.82222222222
1899,137927.57777777777
1900,143191.11111111112
1901,176419.44444444444
1902,134351.66666666666
1903,219288.84444444443
1904,132718.0888888889
1905,178767.77777777778
1906,168956.72222222222
1907,207899.44444444444
1908,126760.91111111111
1909,137948.1222222222
1910,129831.3111111111
1911,187624.5
1912,269882.27777777775
1913,148186.3777777778
1914,71236.11111111111
1915,347886.64444444445
1916,79679.48888888888
1917,257960.6
1918,133456.94444444444
1919,154982.8111111111
1920,150482.8
1921,383712.6111111111
1922,344314.9222222222
1923,194758.0
1924,210554.88888888888
1925,216604.75555555554
1926,371617.56666666665
1927,135941.11111111112
1928,153855.94444444444
1929,130150.66666666667
1930,132103.6888888889
1931,139344.55555555556
1932,141431.54444444444
1933,180946.66666666666
1934,180952.57777777777
1935,177515.0
1936,193368.88888888888
1937,183575.0
1938,167430.33333333334
1939,243971.35555555555
1940,207190.2
1941,179010.0
1942,195877.77777777778
1943,204353.84444444443
1944,321004.9666666667
1945,358555.2888888889
1946,155273.16666666666
1947,314282.9111111111
1948,163105.55555555556
1949,234885.2888888889
1950,177741.01111111112
1951,257226.03333333333
1952,235727.35555555555
1953,160697.67777777778
1954,199908.66666666666
1955,134573.6888888889
1956,271459.52222222224
1957,164410.83333333334
1958,296507.9
1959,141220.64444444445
1960,110503.88888888889
1961,118404.44444444444
1962,95347.77777777778
1963,109757.77777777778
1964,109190.93333333333
1965,153188.15555555557
1966,154934.07777777777
1967,290907.34444444446
1968,390808.27777777775
1969,344561.93333333335
1970,375576.9222222222
1971,435787.36666666664
1972,350265.7888888889
1973,269752.86666666664
1974,321187.76666666666
1975,455101.7888888889
1976,268524.5777777778
1977,361627.0888888889
1978,345025.7
1979,336486.2
1980,192628.43333333332
1981,322315.2111111111
1982,235605.07777777777
1983,225915.2111111111
1984,168207.0
1985,200018.43333333332
1986,197243.46666666667
1987,186452.8111111111
1988,178000.51111111112
1989,188434.74444444446
1990,208673.63333333333
1991,205637.95555555556
1992,210808.88888888888
1993,170186.8
1994,249016.05555555556
1995,183505.55555555556
1996,258424.01111111112
1997,321019.77777777775
1998,328232.02222222224
1999,264432.0777777778
2000,298163.1666666667
2001,265968.31111111114
2002,235256.97777777776
2003,253587.25555555554
2004,251478.35555555555
2005,244982.25555555554
2006,237558.03333333333
2007,247979.42222222223
2008,209676.23333333334
2009,188066.66666666666
2010,195490.22222222222
2011,148338.33333333334
2012,181939.9111111111
2013,184085.26666666666
2014,190160.0
2015,200506.44444444444
2016,192631.9111111111
2017,201645.3
2018,123321.11111111111
2019,134478.33333333334
2020,118284.44444444444
2021,115041.11111111111
2022,175026.11111111112
2023,154010.52222222224
2024,217963.11111111112
2025,335043.3333333333
2026,182697.33333333334
2027,149954.72222222222
2028,167994.42222222223
2029,166928.02222222224
2030,277411.44444444444
2031,260244.57777777777
2032,272670.3222222222
2033,267345.06666666665
2034,159876.5888888889
2035,204844.25555555554
2036,208505.3111111111
2037,217758.83333333334
2038,323040.8
2039,221837.86666666667
2040,351213.73333333334
2041,280365.9222222222
2042,199787.0
2043,164309.24444444446
2044,174505.8777777778
2045,212000.55555555556
2046,132651.1888888889
2047,155174.35555555555
2048,133985.55555555556
2049,131518.61111111112
2050,184901.17777777778
2051,107450.0
2052,134012.73333333334
2053,140304.72222222222
2054,92410.0
2055,154586.66666666666
2056,125821.15555555555
2057,126541.66666666667
2058,220000.63333333333
2059,121009.44444444444
2060,158653.38888888888
2061,186553.88888888888
2062,136150.27777777778
2063,116199.44444444444
2064,138371.66666666666
2065,124558.94444444444
2066,169932.22222222222
2067,130599.85555555555
2068,132578.6888888889
2069,89188.33333333333
2070,112746.15555555555
2071,94887.72222222222
2072,139633.88888888888
2073,138713.33333333334
2074,169692.9111111111
2075,145393.5
2076,123581.38888888889
2077,142732.22222222222
2078,127865.0
2079,132906.11111111112
2080,117389.44444444444
2081,118583.33333333333
2082,122412.72222222222
2083,146201.32222222222
2084,114322.77777777778
2085,125057.83333333333
2086,122797.07777777778
2087,127648.88888888889
2088,107963.6
2089,98417.22222222222
2090,134191.26666666666
2091,126987.34444444445
2092,134934.8111111111
2093,136815.3
2094,132175.77777777778
2095,151058.33333333334
2096,93543.33333333333
2097,104901.56666666667
2098,149745.05555555556
2099,70850.0
2100,118660.46666666666
2101,124330.82222222222
2102,142636.6888888889
2103,110627.22222222222
2104,130277.67777777778
2105,132669.1
2106,97864.48888888888
2107,257569.01111111112
2108,118770.27777777778
2109,117718.33333333333
2110,125535.38888888889
2111,156452.56666666668
2112,137562.48888888888
2113,117600.0
2114,107829.48888888888
2115,151439.0888888889
2116,123152.26666666666
2117,143787.1
2118,112703.93333333333
2119,107525.04444444444
2120,111986.15555555555
2121,97087.77777777778
2122,110806.66666666667
2123,94045.55555555556
2124,178032.16666666666
2125,134026.16666666666
2126,155448.88888888888
2127,155984.01111111112
2128,142134.9
2129,110435.0
2130,151719.84444444443
2131,165692.1
2132,122265.0
2133,122999.44444444444
2134,118918.88888888889
2135,114390.0
2136,84381.2
2137,118852.98888888888
2138,134564.44444444444
2139,150080.0
2140,131795.0
2141,143738.5
2142,133985.55555555556
2143,139572.77777777778
2144,123542.77777777778
2145,135110.55555555556
2146,147433.7
2147,157033.33333333334
2148,129658.33333333333
2149,136703.7
2150,219334.5
2151,121154.38888888889
2152,188192.32222222222
2153,157435.93333333332
2154,113717.77777777778
2155,128006.71111111112
2156,231007.27777777778
2157,233475.63333333333
2158,232564.16666666666
2159,206111.3777777778
2160,169744.6
2161,253693.24444444446
2162,413083.34444444446
2163,330480.6666666667
2164,252118.6888888889
2165,183019.88888888888
2166,143210.0
2167,193958.52222222224
2168,213355.0
2169,191772.55555555556
2170,221707.9
2171,149931.02222222224
2172,140994.6
2173,162266.77777777778
2174,250971.66666666666
2175,290488.1111111111
2176,333432.22222222225
2177,260514.15555555557
2178,236418.8
2179,142778.33333333334
2180,198159.75555555554
2181,192887.27777777778
2182,225103.8111111111
2183,196516.56666666668
2184,133185.55555555556
2185,138662.03333333333
2186,145800.55555555556
2187,145499.16666666666
2188,151776.97777777776
2189,178036.52222222224
2190,87761.11111111111
2191,90030.55555555556
2192,91959.44444444444
2193,111597.77777777778
2194,102772.22222222222
2195,111425.0
2196,110190.71111111112
2197,109267.77777777778
2198,160110.72222222222
2199,161658.55555555556
2200,126528.33333333333
2201,133385.06666666668
2202,210299.7111111111
2203,154751.11111111112
2204,172353.15555555557
2205,111525.0
2206,130286.94444444444
2207,232233.72222222222
2208,219795.83333333334
2209,201801.11111111112
2210,132432.57777777777
2211,116589.72222222222
2212,114740.04444444444
2213,103863.97777777778
2214,151341.0
2215,109776.11111111111
2216,143472.04444444444
2217,84991.11111111111
2218,94280.03333333334
2219,84600.04444444444
2220,94113.33333333333
2221,349012.2888888889
2222,232365.83333333334
2223,270997.5777777778
2224,215455.86666666667
2225,134966.0
2226,181033.88888888888
2227,197681.77777777778
2228,294316.47777777776
2229,233959.48888888888
2230,160878.67777777778
2231,205019.32222222222
2232,183210.11111111112
2233,166476.7111111111
2234,255014.26666666666
2235,199837.11111111112
2236,270094.81111111114
2237,328334.76666666666
2238,187043.38888888888
2239,115195.55555555556
2240,163920.5
2241,146771.11111111112
2242,137843.33333333334
2243,134289.3
2244,97487.22222222222
2245,97068.88888888889
2246,141520.55555555556
2247,104157.92222222222
2248,122035.55555555556
2249,121534.44444444444
2250,137691.83333333334
2251,127703.06666666667
2252,182557.22222222222
2253,157637.93333333332
2254,177615.63333333333
2255,193304.2
2256,179282.24444444446
2257,192842.72222222222
2258,173480.5
2259,179997.77777777778
2260,153225.35555555555
2261,188875.94444444444
2262,221648.47777777776
2263,342455.4111111111
2264,441002.6111111111
2265,174672.05555555556
2266,300393.6777777778
2267,365533.9
2268,394890.02222222224
2269,163442.5888888889
2270,177749.6222222222
2271,234926.0888888889
2272,195716.26666666666
2273,157994.8
2274,172426.98888888888
2275,159155.35555555555
2276,180058.94444444444
2277,185885.96666666667
2278,157981.77777777778
2279,119825.55555555556
2280,113193.33333333333
2281,174577.0888888889
2282,175867.0888888889
2283,97412.58888888889
2284,109295.6888888889
2285,145493.6888888889
2286,125706.66666666667
2287,332524.65555555554
2288,269941.22222222225
2289,343926.9666666667
2290,404757.77777777775
2291,314837.72222222225
2292,414694.84444444446
2293,423565.4888888889
2294,369108.27777777775
2295,426274.63333333336
2296,269929.9555555555
2297,317303.0333333333
2298,314647.5333333333
2299,351682.23333333334
2300,316756.43333333335
2301,289075.81111111114
2302,231528.3
2303,244431.8
2304,239069.17777777778
2305,180918.17777777778
2306,181282.53333333333
2307,186640.83333333334
2308,223113.15555555557
2309,276748.6222222222
2310,229986.14444444445
2311,183755.67777777778
2312,178757.44444444444
2313,172062.04444444444
2314,176187.22222222222
2315,172912.15555555557
2316,184306.53333333333
2317,178504.65555555557
2318,172924.02222222224
2319,173734.8111111111
2320,179356.35555555555
2321,249281.48888888888
2322,166454.8111111111
2323,176019.27777777778
2324,164756.72222222222
2325,219666.96666666667
2326,166460.06666666668
2327,202877.46666666667
2328,218176.24444444446
2329,185637.4111111111
2330,180430.0
2331,345062.85555555555
2332,378355.02222222224
2333,297211.2111111111
2334,266425.2111111111
2335,289436.84444444446
2336,323285.77777777775
2337,199845.3111111111
2338,282682.35555555555
2339,234492.4
2340,388380.8222222222
2341,219858.44444444444
2342,241288.17777777778
2343,218665.65555555557
2344,226815.8
2345,245598.1888888889
2346,235443.8111111111
2347,194288.53333333333
2348,238135.22222222222
2349,160528.9
2350,295591.5444444445
2351,268888.68888888886
2352,248473.46666666667
2353,216154.42222222223
2354,122641.13333333333
2355,146833.94444444444
2356,147789.88888888888
2357,199043.73333333334
2358,199474.44444444444
2359,119062.27777777778
2360,120039.44444444444
2361,136131.66666666666
2362,266757.3222222222
2363,141225.0
2364,149177.98888888888
2365,236288.2888888889
2366,197967.11111111112
2367,227818.33333333334
2368,199501.34444444443
2369,227650.61111111112
2370,169210.35555555555
2371,168815.92222222223
2372,189976.83333333334
2373,291897.76666666666
2374,315613.44444444444
2375,240641.7111111111
2376,265176.0
2377,347251.9666666667
2378,144853.5888888889
2379,193938.33333333334
2380,146085.55555555556
2381,160789.24444444446
2382,194954.65555555557
2383,206812.93333333332
2384,233576.44444444444
2385,145435.55555555556
2386,137923.88888888888
2387,131280.83333333334
2388,106025.55555555556
2389,132878.14444444445
2390,136678.33333333334
2391,134454.0
2392,115926.66666666667
2393,160337.33333333334
2394,144746.66666666666
2395,183580.55555555556
2396,147530.55555555556
2397,203196.44444444444
2398,128783.88888888889
2399,62504.444444444445
2400,61865.0
2401,116080.04444444444
2402,134819.44444444444
2403,129626.14444444445
2404,143799.8
2405,155713.13333333333
2406,132673.05555555556
2407,128505.55555555556
2408,138715.0
2409,125908.61111111111
2410,170633.88888888888
2411,121784.44444444444
2412,146894.82222222222
2413,134560.83333333334
2414,133483.13333333333
2415,129985.23333333334
2416,130203.61111111111
2417,127513.05555555556
2418,122958.05555555556
2419,123459.82222222222
2420,124692.33333333333
2421,145417.1
2422,118148.33333333333
2423,136036.3111111111
2424,158213.53333333333
2425,171569.9
2426,132320.83333333334
2427,143770.07777777777
2428,173898.52222222224
2429,113874.44444444444
2430,126761.22222222222
2431,117399.72222222222
2432,132094.72222222222
2433,138617.77777777778
2434,138830.27777777778
2435,147345.55555555556
2436,111094.48888888888
2437,113645.83333333333
2438,120541.11111111111
2439,121181.11111111111
2440,127046.11111111111
2441,105563.88888888889
2442,106901.71111111112
2443,120114.21111111112
2444,129277.22222222222
2445,98228.97777777778
2446,136946.7888888889
2447,220079.0
2448,151553.57777777777
2449,118970.0
2450,149532.22222222222
2451,123661.54444444444
2452,210946.1
2453,106455.0
2454,122691.11111111111
2455,109816.66666666667
2456,138743.35555555555
2457,117793.33333333333
2458,112497.77777777778
2459,114678.27777777778
2460,133365.35555555555
2461,117128.37777777777
2462,136627.77777777778
2463,121894.44444444444
2464,165930.44444444444
2465,132035.2111111111
2466,120132.8111111111
2467,139768.9
2468,97962.44444444444
2469,93541.75555555556
2470,180394.11111111112
2471,188317.86666666667
2472,175268.33333333334
2473,117261.11111111111
2474,106754.91111111111
2475,219920.34444444443
2476,108625.93333333333
2477,130298.33333333333
2478,160816.0
2479,121140.0
2480,140758.22222222222
2481,117609.44444444444
2482,131949.66666666666
2483,116267.22222222222
2484,124638.33333333333
2485,122622.22222222222
2486,154032.22222222222
2487,178115.22222222222
2488,140207.01111111112
2489,149537.57777777777
2490,148998.05555555556
2491,100290.0
2492,185900.0
2493,141856.66666666666
2494,174072.83333333334
2495,105639.44444444444
2496,207077.22222222222
2497,150813.53333333333
2498,119514.26666666666
2499,97992.22222222222
2500,128658.66666666667
2501,137100.0
2502,154793.7111111111
2503,108004.53333333334
2504,189165.94444444444
2505,206677.96666666667
2506,256043.33333333334
2507,285826.6
2508,254687.8777777778
2509,216178.93333333332
2510,243087.7111111111
2511,188566.98888888888
2512,213381.15555555557
2513,217342.44444444444
2514,247168.11111111112
2515,145588.94444444444
2516,155722.7888888889
2517,132555.55555555556
2518,129649.72222222222
2519,232774.32222222222
2520,208402.66666666666
2521,192740.57777777777
2522,216662.33333333334
2523,130890.66666666667
2524,138309.77777777778
2525,141568.24444444446
2526,141414.13333333333
2527,114987.33333333333
2528,127658.33333333333
2529,131823.33333333334
2530,115377.22222222222
2531,241364.66666666666
2532,225804.9111111111
2533,193158.88888888888
2534,244542.05555555556
2535,304556.7444444444
2536,225840.46666666667
2537,244488.52222222224
2538,180673.6888888889
2539,190927.76666666666
2540,178636.4111111111
2541,179805.6
2542,164355.64444444445
2543,129256.77777777778
2544,136223.33333333334
2545,131814.44444444444
2546,139458.33333333334
2547,143330.0
2548,143761.05555555556
2549,158650.51111111112
2550,326115.93333333335
2551,145920.76666666666
2552,123105.55555555556
2553,90270.55555555556
2554,116207.5
2555,117707.77777777778
2556,105410.55555555556
2557,114996.66666666667
2558,149636.16666666666
2559,133229.3
2560,124528.93333333333
2561,132764.14444444445
2562,134948.93333333332
2563,141964.2
2564,176133.9111111111
2565,123361.46666666666
2566,147837.83333333334
2567,125383.33333333333
2568,191375.0
2569,188121.94444444444
2570,131734.8
2571,175545.67777777778
2572,194898.33333333334
2573,235058.07777777777
2574,299520.6111111111
2575,127178.7
2576,133738.8
2577,156769.52222222224
2578,97957.77777777778
2579,88110.55555555556
2580,125471.9
2581,136507.22222222222
2582,118088.88888888889
2583,290659.2444444444
2584,160794.8
2585,176174.57777777777
2586,196480.84444444443
2587,205513.54444444444
2588,150150.94444444444
2589,145251.22222222222
2590,216040.56666666668
2591,197677.44444444444
2592,222186.51111111112
2593,261469.98888888888
2594,172781.27777777778
2595,226982.33333333334
2596,326096.1666666667
2597,181228.74444444446
2598,273329.56666666665
2599,323486.22222222225
2600,158889.34444444443
2601,139380.85555555555
2602,89715.55555555556
2603,94809.44444444444
2604,91460.0
2605,94032.22222222222
2606,145104.6888888889
2607,176404.9111111111
2608,206514.85555555555
2609,168812.46666666667
2610,115666.66666666667
2611,159384.82222222222
2612,151574.24444444446
2613,122371.11111111111
2614,125135.0
2615,149845.27777777778
2616,134180.55555555556
2617,177755.05555555556
2618,180350.55555555556
2619,210548.4
2620,184885.55555555556
2621,183880.96666666667
2622,188176.11111111112
2623,250436.48888888888
2624,283115.06666666665
2625,313642.4666666667
2626,161014.67777777778
2627,190077.63333333333
2628,381437.72222222225
2629,517649.7111111111
2630,335468.5111111111
2631,399112.68888888886
2632,353337.65555555554
2633,311086.6666666667
2634,389597.55555555556
2635,147911.88888888888
2636,194259.75555555554
2637,174943.42222222223
2638,245707.0
2639,177437.57777777777
2640,148967.77777777778
2641,108789.44444444444
2642,187375.61111111112
2643,119760.36666666667
2644,130681.47777777778
2645,97067.22222222222
2646,90407.22222222222
2647,97554.48888888888
2648,140928.22222222222
2649,142365.0
2650,144182.0
2651,151972.73333333334
2652,394264.72222222225
2653,253753.6888888889
2654,241498.01111111112
2655,382684.7
2656,300697.0
2657,318759.2
2658,289521.2
2659,306802.9222222222
2660,328432.05555555556
2661,330881.43333333335
2662,341920.55555555556
2663,278955.4666666667
2664,269629.7444444444
2665,300825.2444444444
2666,259688.85555555555
2667,167685.56666666668
2668,179773.61111111112
2669,177259.5888888889
2670,281019.27777777775
2671,179684.95555555556
2672,175553.6
2673,199509.0
2674,191371.7888888889
2675,166717.15555555557
2676,189930.05555555556
2677,197224.44444444444
2678,272033.1111111111
2679,274169.34444444446
2680,269040.6666666667
2681,386588.72222222225
2682,310387.31111111114
2683,484343.4555555555
2684,300727.86666666664
2685,328874.81111111114
2686,257884.94444444444
2687,317960.7444444444
2688,241021.06666666668
2689,233206.4
2690,369417.64444444445
2691,183484.3
2692,125548.65555555555
2693,198322.07777777777
2694,121598.87777777777
2695,191434.63333333333
2696,182740.5
2697,189713.61111111112
2698,197463.0888888889
2699,178901.35555555555
2700,169331.13333333333
2701,154838.93333333332
2702,121836.66666666667
2703,147592.14444444445
2704,141101.02222222224
2705,124170.55555555556
2706,116410.0
2707,128256.66666666667
2708,131287.22222222222
2709,118368.93333333333
2710,123627.33333333333
2711,280950.6222222222
2712,359681.3777777778
2713,168115.05555555556
2714,150468.0888888889
2715,168394.7
2716,153302.73333333334
2717,185986.1888888889
2718,231130.52222222224
2719,149968.5
2720,163151.03333333333
2721,139797.5
2722,165767.2111111111
2723,141507.35555555555
2724,127597.05555555556
2725,133834.44444444444
2726,139127.5
2727,171067.11111111112
2728,168992.22222222222
2729,155210.1
2730,143957.22222222222
2731,118185.87777777777
2732,118923.37777777777
2733,159896.77777777778
2734,144855.61111111112
2735,131767.5
2736,149517.2888888889
2737,119159.44444444444
2738,129674.13333333333
2739,159737.77777777778
2740,138150.0
2741,147160.0
2742,149297.77777777778
2743,151161.66666666666
2744,142331.94444444444
2745,132526.94444444444
2746,133294.72222222222
2747,159154.8
2748,130154.61111111111
2749,131202.77777777778
2750,133030.86666666667
2751,125587.22222222222
2752,228610.51111111112
2753,152327.77777777778
2754,196757.22222222222
2755,127962.22222222222
2756,101553.33333333333
2757,83703.33333333333
2758,91792.77777777778
2759,158077.22222222222
2760,138275.38888888888
2761,144950.36666666667
2762,142973.33333333334
2763,186968.74444444446
2764,171477.51111111112
2765,279941.2888888889
2766,139331.61111111112
2767,94611.11111111111
2768,125009.02222222222
2769,119333.33333333333
2770,151020.44444444444
2771,120795.55555555556
2772,123528.33333333333
2773,144030.96666666667
